day,price
146,44.29999923706055
147,43.2599983215332
148,43.68000030517578
149,45.400001525878906
150,47.79999923706055
151,48.04999923706055
152,48.59000015258789
153,47.29999923706055
154,51.630001068115234
155,50.099998474121094
156,49.119998931884766
157,48.02000045776367
158,49.75
159,47.849998474121094
160,46.630001068115234
161,46.900001525878906
162,47.400001525878906
163,47.0
164,45.189998626708984
165,43.81999969482422
166,43.900001525878906
167,46.369998931884766
168,44.61000061035156
169,46.70000076293945
170,46.25
171,45.849998474121094
172,44.58000183105469
173,46.279998779296875
174,46.88999938964844
175,47.18000030517578
176,47.81999969482422
177,44.25
178,41.54999923706055
179,42.4900016784668
180,45.47999954223633
181,45.20000076293945
182,46.470001220703125
183,47.470001220703125
184,48.939998626708984
185,49.529998779296875
186,50.66999816894531
187,49.63999938964844
188,48.040000915527344
189,47.29999923706055
190,48.11000061035156
191,50.540000915527344
192,52.099998474121094
193,53.5
194,55.63999938964844
195,54.810001373291016
196,55.849998474121094
197,53.45000076293945
198,52.54999923706055
199,48.52000045776367
200,47.20000076293945
201,47.56999969482422
202,48.79999923706055
203,51.25
204,50.20000076293945
205,48.77000045776367
206,50.04999923706055
207,50.939998626708984
208,51.130001068115234
209,47.9900016784668
210,48.209999084472656
211,45.689998626708984
212,43.540000915527344
213,43.880001068115234
214,46.560001373291016
215,44.95000076293945
216,43.06999969482422
217,41.95000076293945
218,40.779998779296875
219,40.52000045776367
220,37.189998626708984
221,38.13999938964844
222,40.599998474121094
223,43.0
224,42.790000915527344
225,42.099998474121094
226,40.22999954223633
227,41.5
228,40.88999938964844
229,40.220001220703125
230,39.47999954223633
231,41.810001373291016
232,42.29999923706055
233,43.45000076293945
234,42.25
235,41.75
236,42.79999923706055
237,40.560001373291016
238,40.939998626708984
239,41.15999984741211
240,40.470001220703125
241,44.599998474121094
242,44.900001525878906
243,46.529998779296875
244,46.22999954223633
245,44.939998626708984
246,46.54999923706055
247,47.31999969482422
248,45.97999954223633
249,46.040000915527344
250,47.66999816894531
251,48.0
252,45.029998779296875
253,44.189998626708984
254,44.33000183105469
255,46.11000061035156
256,47.65999984741211
257,47.459999084472656
258,48.11000061035156
259,47.75
260,47.029998779296875
261,48.279998779296875
262,47.5099983215332
263,47.560001373291016
264,45.91999816894531
265,45.06999969482422
266,44.810001373291016
267,46.38999938964844
268,47.70000076293945
269,49.7400016784668
270,50.25
271,50.59000015258789
272,48.5099983215332
273,49.43000030517578
274,49.36000061035156
275,51.279998779296875
276,49.86000061035156
277,48.5099983215332
278,47.5
279,47.41999816894531
280,50.06999969482422
281,50.61000061035156
282,49.529998779296875
283,48.90999984741211
284,49.29999923706055
285,51.529998779296875
286,50.93000030517578
287,59.5
288,60.61000061035156
289,59.45000076293945
290,59.849998474121094
291,60.88999938964844
292,62.95000076293945
293,62.95000076293945
294,59.15999984741211
295,58.18000030517578
296,56.7599983215332
297,56.7599983215332
298,56.099998474121094
299,58.16999816894531
300,57.68000030517578
301,60.310001373291016
302,59.0099983215332
303,59.25
304,61.560001373291016
305,59.459999084472656
306,59.25
307,57.08000183105469
308,56.5
309,55.79999923706055
310,57.5
311,55.79999923706055
312,55.7599983215332
313,55.34000015258789
314,55.810001373291016
315,57.040000915527344
316,55.7599983215332
317,53.849998474121094
318,56.29999923706055
319,58.84000015258789
320,58.290000915527344
321,57.93000030517578
322,57.900001525878906
323,58.93000030517578
324,61.20000076293945
325,60.810001373291016
326,61.959999084472656
327,58.650001525878906
328,57.83000183105469
329,58.290000915527344
330,57.029998779296875
331,53.27000045776367
332,53.349998474121094
333,53.86000061035156
334,52.130001068115234
335,54.43000030517578
336,53.099998474121094
337,55.97999954223633
338,57.9900016784668
339,57.97999954223633
340,58.40999984741211
341,58.310001373291016
342,58.08000183105469
343,59.310001373291016
344,58.13999938964844
345,58.880001068115234
346,59.16999816894531
347,57.790000915527344
348,57.400001525878906
349,56.70000076293945
350,56.380001068115234
351,55.72999954223633
352,54.619998931884766
353,54.25
354,53.34000015258789
355,51.790000915527344
356,52.290000915527344
357,52.08000183105469
358,50.650001525878906
359,50.09000015258789
360,50.22999954223633
361,49.349998474121094
362,49.310001373291016
363,48.93000030517578
364,49.45000076293945
365,47.439998626708984
366,45.779998779296875
367,46.540000915527344
368,46.38999938964844
369,47.86000061035156
370,48.529998779296875
371,49.40999984741211
372,47.900001525878906
373,47.58000183105469
374,46.720001220703125
375,46.709999084472656
376,46.40999984741211
377,45.529998779296875
378,45.47999954223633
379,45.04999923706055
380,47.869998931884766
381,46.4900016784668
382,47.04999923706055
383,47.810001373291016
384,45.84000015258789
385,45.0099983215332
386,44.119998931884766
387,45.22999954223633
388,45.34000015258789
389,45.95000076293945
390,46.97999954223633
391,45.41999816894531
392,45.310001373291016
393,43.209999084472656
394,42.77000045776367
395,42.650001525878906
396,39.33000183105469
397,37.18000030517578
398,36.939998626708984
399,37.060001373291016
400,36.18000030517578
401,35.54999923706055
402,36.150001525878906
403,35.11000061035156
404,34.400001525878906
405,34.34000015258789
406,33.279998779296875
407,33.36000061035156
408,33.529998779296875
409,32.45000076293945
410,32.97999954223633
411,33.27000045776367
412,33.47999954223633
413,33.0099983215332
414,34.77000045776367
415,34.95000076293945
416,35.130001068115234
417,34.25
418,35.599998474121094
419,35.65999984741211
420,35.650001525878906
421,35.25
422,33.95000076293945
423,33.529998779296875
424,32.630001068115234
425,30.200000762939453
426,30.889999389648438
427,29.65999984741211
428,29.190000534057617
429,28.719999313354492
430,28.799999237060547
431,27.610000610351562
432,27.290000915527344
433,29.139999389648438
434,29.709999084472656
435,29.5
436,29.34000015258789
437,29.239999771118164
438,28.260000228881836
439,29.670000076293945
440,31.0
441,30.270000457763672
442,30.700000762939453
443,32.86000061035156
444,33.81999969482422
445,34.619998931884766
446,35.86000061035156
447,33.83000183105469
448,34.72999954223633
449,34.93000030517578
450,34.099998474121094
451,34.959999084472656
452,35.29999923706055
453,34.90999984741211
454,36.0
455,34.709999084472656
456,34.5
457,35.279998779296875
458,34.84000015258789
459,34.56999969482422
460,33.47999954223633
461,32.68000030517578
462,31.010000228881836
463,30.440000534057617
464,30.700000762939453
465,31.139999389648438
466,30.0
467,31.270000457763672
468,31.389999389648438
469,29.149999618530273
470,28.979999542236328
471,29.459999084472656
472,28.719999313354492
473,25.59000015258789
474,26.90999984741211
475,26.309999465942383
476,26.65999984741211
477,28.510000228881836
478,30.56999969482422
479,29.6200008392334
480,30.719999313354492
481,29.780000686645508
482,28.700000762939453
483,29.84000015258789
484,30.15999984741211
485,30.950000762939453
486,32.560001373291016
487,31.56999969482422
488,31.139999389648438
489,29.809999465942383
490,29.510000228881836
491,31.149999618530273
492,29.889999389648438
493,29.899999618530273
494,30.079999923706055
495,29.15999984741211
496,29.790000915527344
497,30.459999084472656
498,29.760000228881836
499,29.389999389648438
500,25.979999542236328
501,26.600000381469727
502,26.899999618530273
503,26.5
504,26.25
505,27.459999084472656
506,28.649999618530273
507,29.040000915527344
508,29.510000228881836
509,30.010000228881836
510,30.56999969482422
511,31.530000686645508
512,30.799999237060547
513,29.149999618530273
514,30.149999618530273
515,28.200000762939453
516,28.790000915527344
517,28.809999465942383
518,27.719999313354492
519,26.3799991607666
520,26.5
521,28.670000076293945
522,28.739999771118164
523,27.389999389648438
524,27.350000381469727
525,27.06999969482422
526,28.469999313354492
527,27.65999984741211
528,26.84000015258789
529,25.8799991607666
530,25.149999618530273
531,23.079999923706055
532,22.600000381469727
533,22.040000915527344
534,21.030000686645508
535,22.030000686645508
536,23.40999984741211
537,23.479999542236328
538,23.229999542236328
539,22.40999984741211
540,20.610000610351562
541,19.219999313354492
542,19.940000534057617
543,20.350000381469727
544,19.549999237060547
545,19.510000228881836
546,20.969999313354492
547,20.059999465942383
548,20.770000457763672
549,19.93000030517578
550,19.6200008392334
551,18.040000915527344
552,17.540000915527344
553,18.25
554,18.760000228881836
555,17.59000015258789
556,15.3100004196167
557,15.739999771118164
558,15.65999984741211
559,14.760000228881836
560,14.8100004196167
561,15.4399995803833
562,15.5
563,15.399999618530273
564,15.979999542236328
565,15.720000267028809
566,15.180000305175781
567,14.710000038146973
568,14.710000038146973
569,13.319999694824219
570,12.720000267028809
571,12.40999984741211
572,12.229999542236328
573,11.010000228881836
574,10.890000343322754
575,12.550000190734863
576,11.890000343322754
577,12.039999961853027
578,12.510000228881836
579,12.539999961853027
580,12.510000228881836
581,12.920000076293945
582,12.020000457763672
583,13.140000343322754
584,12.65999984741211
585,12.289999961853027
586,13.329999923706055
587,13.100000381469727
588,13.380000114440918
589,13.84000015258789
590,15.390000343322754
591,14.460000038146973
592,14.550000190734863
593,15.34000015258789
594,15.399999618530273
595,15.170000076293945
596,15.109999656677246
597,14.899999618530273
598,15.319999694824219
599,14.039999961853027
600,14.40999984741211
601,13.90999984741211
602,14.210000038146973
603,13.930000305175781
604,13.479999542236328
605,13.699999809265137
606,13.890000343322754
607,13.800000190734863
608,13.149999618530273
609,12.399999618530273
610,11.989999771118164
611,12.609999656677246
612,12.760000228881836
613,11.5600004196167
614,10.989999771118164
615,10.289999961853027
616,9.979999542236328
617,9.020000457763672
618,8.760000228881836
619,8.289999961853027
620,7.449999809265137
621,7.980000019073486
622,8.430000305175781
623,8.729999542236328
624,9.100000381469727
625,9.119999885559082
626,8.529999732971191
627,8.199999809265137
628,8.569999694824219
629,8.90999984741211
630,9.630000114440918
631,9.170000076293945
632,9.25
633,9.430000305175781
634,9.619999885559082
635,9.869999885559082
636,8.84000015258789
637,9.15999984741211
638,8.8100004196167
639,8.739999771118164
640,8.149999618530273
641,8.050000190734863
642,7.869999885559082
643,8.029999732971191
644,7.829999923706055
645,6.840000152587891
646,6.25
647,7.059999942779541
648,7.159999847412109
649,8.619999885559082
650,8.960000038146973
651,8.59000015258789
652,9.350000381469727
653,8.720000267028809
654,8.319999694824219
655,8.029999732971191
656,7.340000152587891
657,7.039999961853027
658,7.079999923706055
659,6.989999771118164
660,6.980000019073486
661,7.25
662,7.619999885559082
663,7.800000190734863
664,7.309999942779541
665,6.869999885559082
666,5.349999904632568
667,5.21999979019165
668,4.179999828338623
669,4.440000057220459
670,4.079999923706055
671,4.320000171661377
672,3.9600000381469727
673,3.759999990463257
674,4.059999942779541
675,4.190000057220459
676,4.420000076293945
677,4.119999885559082
678,3.9200000762939453
679,3.7799999713897705
680,3.200000047683716
681,2.690000057220459
682,2.859999895095825
683,3.109999895095825
684,3.259999990463257
685,3.009999990463257
686,3.5399999618530273
687,3.1500000953674316
688,2.5399999618530273
689,2.440000057220459
690,2.5799999237060547
691,2.450000047683716
692,2.450000047683716
693,2.5
694,2.4100000858306885
695,2.369999885559082
696,2.4000000953674316
697,2.4700000286102295
698,2.700000047683716
699,2.609999895095825
700,2.4200000762939453
701,2.180000066757202
702,1.909999966621399
703,1.7599999904632568
704,2.240000009536743
705,2.5299999713897705
706,2.869999885559082
707,2.690000057220459
708,4.269999980926514
709,5.059999942779541
710,4.519999980926514
711,4.539999961853027
712,4.170000076293945
713,4.849999904632568
714,4.869999885559082
715,5.059999942779541
716,5.159999847412109
717,5.679999828338623
718,6.699999809265137
719,6.659999847412109
720,6.769999980926514
721,7.960000038146973
722,8.390000343322754
723,9.390000343322754
724,9.109999656677246
725,8.859999656677246
726,9.020000457763672
727,8.989999771118164
728,7.639999866485596
729,7.510000228881836
730,6.800000190734863
731,7.860000133514404
732,7.78000020980835
733,7.340000152587891
734,7.079999923706055
735,8.15999984741211
736,8.489999771118164
737,8.819999694824219
738,8.539999961853027
739,7.650000095367432
740,7.909999847412109
741,7.679999828338623
742,7.130000114440918
743,6.670000076293945
744,7.519999980926514
745,7.880000114440918
746,7.840000152587891
747,9.100000381469727
748,7.739999771118164
749,7.949999809265137
750,7.909999847412109
751,6.860000133514404
752,7.059999942779541
753,6.269999980926514
754,6.21999979019165
755,6.119999885559082
756,5.599999904632568
757,6.03000020980835
758,7.0
759,6.920000076293945
760,6.489999771118164
761,6.179999828338623
762,5.110000133514404
763,4.130000114440918
764,3.630000114440918
765,4.599999904632568
766,5.679999828338623
767,5.539999961853027
768,5.289999961853027
769,6.78000020980835
770,7.380000114440918
771,7.389999866485596
772,7.829999923706055
773,8.489999771118164
774,7.139999866485596
775,7.96999979019165
776,7.150000095367432
777,8.5600004196167
778,8.460000038146973
779,9.329999923706055
780,10.140000343322754
781,10.859999656677246
782,10.069999694824219
783,8.75
784,7.920000076293945
785,7.869999885559082
786,7.5
787,7.510000228881836
788,5.230000019073486
789,6.53000020980835
790,5.730000019073486
791,6.179999828338623
792,6.079999923706055
793,4.900000095367432
794,4.409999847412109
795,4.480000019073486
796,5.110000133514404
797,5.860000133514404
798,5.900000095367432
799,5.960000038146973
800,5.119999885559082
801,6.0
802,6.170000076293945
803,6.650000095367432
804,7.46999979019165
805,7.889999866485596
806,6.820000171661377
807,7.300000190734863
808,6.519999980926514
809,6.679999828338623
810,6.349999904632568
811,7.150000095367432
812,7.369999885559082
813,7.369999885559082
814,7.440000057220459
815,7.329999923706055
816,7.239999771118164
817,7.650000095367432
818,7.429999828338623
819,7.420000076293945
820,7.53000020980835
821,7.730000019073486
822,8.390000343322754
823,8.329999923706055
824,9.0600004196167
825,9.079999923706055
826,9.569999694824219
827,9.0
828,8.539999961853027
829,8.270000457763672
830,7.389999866485596
831,7.550000190734863
832,8.529999732971191
833,7.630000114440918
834,7.539999961853027
835,7.650000095367432
836,7.820000171661377
837,7.699999809265137
838,6.710000038146973
839,7.300000190734863
840,6.46999979019165
841,5.670000076293945
842,5.71999979019165
843,5.769999980926514
844,5.46999979019165
845,5.21999979019165
846,5.46999979019165
847,5.409999847412109
848,5.059999942779541
849,4.579999923706055
850,4.730000019073486
851,4.75
852,4.420000076293945
853,3.7799999713897705
854,3.5999999046325684
855,3.119999885559082
856,3.549999952316284
857,3.6600000858306885
858,3.299999952316284
859,3.25
860,2.8499999046325684
861,2.4700000286102295
862,2.299999952316284
863,2.369999885559082
864,1.9700000286102295
865,2.1600000858306885
866,2.009999990463257
867,2.390000104904175
868,2.5899999141693115
869,2.799999952316284
870,3.140000104904175
871,2.799999952316284
872,3.0299999713897705
873,3.2200000286102295
874,2.680000066757202
875,2.359999895095825
876,2.7100000381469727
877,2.5999999046325684
878,2.619999885559082
879,2.799999952316284
880,2.6700000762939453
881,2.440000057220459
882,2.5299999713897705
883,2.5999999046325684
884,2.8299999237060547
885,2.9700000286102295
886,3.140000104904175
887,3.0399999618530273
888,3.0999999046325684
889,3.4600000381469727
890,3.619999885559082
891,3.369999885559082
892,3.700000047683716
893,3.809999942779541
894,3.9700000286102295
895,3.5799999237060547
896,4.179999828338623
897,4.360000133514404
898,4.800000190734863
899,4.840000152587891
900,4.0
901,3.8399999141693115
902,3.990000009536743
903,3.7899999618530273
904,4.010000228881836
905,4.579999923706055
906,4.949999809265137
907,5.0
908,3.9700000286102295
909,3.690000057220459
910,3.75
911,3.4100000858306885
912,2.9800000190734863
913,3.1600000858306885
914,3.0399999618530273
915,3.1600000858306885
916,3.0999999046325684
917,3.0
918,2.990000009536743
919,2.890000104904175
920,2.890000104904175
921,2.5899999141693115
922,2.559999942779541
923,2.5799999237060547
924,2.950000047683716
925,3.0799999237060547
926,2.950000047683716
927,2.859999895095825
928,2.9100000858306885
929,2.7300000190734863
930,2.75
931,2.630000114440918
932,2.6700000762939453
933,2.7100000381469727
934,2.609999895095825
935,2.6500000953674316
936,2.700000047683716
937,2.630000114440918
938,2.569999933242798
939,2.4700000286102295
940,2.1700000762939453
941,2.1500000953674316
942,2.369999885559082
943,2.3499999046325684
944,2.259999990463257
945,2.430000066757202
946,2.4100000858306885
947,2.4600000381469727
948,2.369999885559082
949,2.2200000286102295
950,2.140000104904175
951,2.1600000858306885
952,2.059999942779541
953,2.109999895095825
954,2.0399999618530273
955,2.0999999046325684
956,2.0799999237060547
957,2.0399999618530273
958,2.130000114440918
959,2.0799999237060547
960,2.049999952316284
961,2.299999952316284
962,2.7899999618530273
963,2.799999952316284
964,2.9000000953674316
965,3.0199999809265137
966,3.0399999618530273
967,2.930000066757202
968,2.740000009536743
969,3.009999990463257
970,3.259999990463257
971,3.059999942779541
972,3.2100000381469727
973,3.069999933242798
974,2.9100000858306885
975,3.0399999618530273
976,3.130000114440918
977,3.0799999237060547
978,2.9100000858306885
979,2.930000066757202
980,2.890000104904175
981,3.009999990463257
982,3.1500000953674316
983,3.190000057220459
984,3.450000047683716
985,3.759999990463257
986,3.6500000953674316
987,3.569999933242798
988,3.4000000953674316
989,3.0
990,3.130000114440918
991,3.259999990463257
992,3.380000114440918
993,3.4200000762939453
994,3.5799999237060547
995,4.019999980926514
996,4.03000020980835
997,4.130000114440918
998,4.400000095367432
999,4.380000114440918
1000,5.130000114440918
1001,4.980000019073486
1002,5.429999828338623
1003,5.230000019073486
1004,4.519999980926514
1005,4.909999847412109
1006,4.960000038146973
1007,4.940000057220459
1008,4.869999885559082
1009,4.699999809265137
1010,4.260000228881836
1011,4.309999942779541
1012,4.349999904632568
1013,4.380000114440918
1014,4.25
1015,4.369999885559082
1016,4.46999979019165
1017,4.510000228881836
1018,4.440000057220459
1019,4.480000019073486
1020,4.519999980926514
1021,4.289999961853027
1022,4.179999828338623
1023,4.349999904632568
1024,3.869999885559082
1025,3.859999895095825
1026,3.690000057220459
1027,3.369999885559082
1028,3.140000104904175
1029,3.130000114440918
1030,3.2100000381469727
1031,3.059999942779541
1032,2.9100000858306885
1033,2.930000066757202
1034,2.9200000762939453
1035,2.950000047683716
1036,3.190000057220459
1037,3.200000047683716
1038,3.059999942779541
1039,3.2300000190734863
1040,3.1500000953674316
1041,3.2200000286102295
1042,3.380000114440918
1043,3.3499999046325684
1044,3.2699999809265137
1045,3.119999885559082
1046,3.0999999046325684
1047,3.0999999046325684
1048,3.299999952316284
1049,3.5299999713897705
1050,3.4700000286102295
1051,3.690000057220459
1052,3.690000057220459
1053,3.9700000286102295
1054,4.059999942779541
1055,4.429999828338623
1056,4.650000095367432
1057,4.5
1058,4.429999828338623
1059,4.369999885559082
1060,4.829999923706055
1061,4.75
1062,4.53000020980835
1063,4.78000020980835
1064,4.619999885559082
1065,4.53000020980835
1066,4.599999904632568
1067,5.130000114440918
1068,5.170000076293945
1069,5.380000114440918
1070,5.019999980926514
1071,4.849999904632568
1072,4.869999885559082
1073,4.840000152587891
1074,4.769999980926514
1075,5.309999942779541
1076,5.090000152587891
1077,5.239999771118164
1078,5.139999866485596
1079,5.039999961853027
1080,5.079999923706055
1081,5.480000019073486
1082,5.590000152587891
1083,5.5
1084,5.639999866485596
1085,5.739999771118164
1086,5.460000038146973
1087,5.239999771118164
1088,5.21999979019165
1089,5.050000190734863
1090,4.860000133514404
1091,5.139999866485596
1092,5.309999942779541
1093,5.599999904632568
1094,5.960000038146973
1095,5.659999847412109
1096,5.489999771118164
1097,5.889999866485596
1098,5.929999828338623
1099,6.440000057220459
1100,6.309999942779541
1101,6.320000171661377
1102,6.809999942779541
1103,6.880000114440918
1104,6.800000190734863
1105,6.730000019073486
1106,6.929999828338623
1107,7.019999980926514
1108,7.090000152587891
1109,7.170000076293945
1110,7.079999923706055
1111,7.329999923706055
1112,7.690000057220459
1113,7.679999828338623
1114,7.46999979019165
1115,7.320000171661377
1116,7.429999828338623
1117,7.320000171661377
1118,7.710000038146973
1119,7.940000057220459
1120,7.840000152587891
1121,7.949999809265137
1122,7.900000095367432
1123,7.769999980926514
1124,7.590000152587891
1125,7.5
1126,7.099999904632568
1127,7.269999980926514
1128,7.389999866485596
1129,7.409999847412109
1130,7.369999885559082
1131,7.300000190734863
1132,7.320000171661377
1133,7.21999979019165
1134,7.349999904632568
1135,7.400000095367432
1136,7.130000114440918
1137,7.079999923706055
1138,6.820000171661377
1139,7.550000190734863
1140,7.320000171661377
1141,7.619999885559082
1142,7.489999771118164
1143,7.420000076293945
1144,7.409999847412109
1145,7.150000095367432
1146,6.889999866485596
1147,7.139999866485596
1148,6.760000228881836
1149,6.46999979019165
1150,6.630000114440918
1151,6.480000019073486
1152,6.329999923706055
1153,7.320000171661377
1154,7.329999923706055
1155,7.070000171661377
1156,7.389999866485596
1157,6.860000133514404
1158,6.929999828338623
1159,6.389999866485596
1160,6.380000114440918
1161,6.949999809265137
1162,6.829999923706055
1163,7.300000190734863
1164,7.239999771118164
1165,7.090000152587891
1166,7.179999828338623
1167,7.0
1168,7.400000095367432
1169,6.840000152587891
1170,7.210000038146973
1171,7.039999961853027
1172,7.809999942779541
1173,8.449999809265137
1174,8.739999771118164
1175,8.829999923706055
1176,8.640000343322754
1177,9.4399995803833
1178,9.210000038146973
1179,8.59000015258789
1180,8.350000381469727
1181,8.579999923706055
1182,8.529999732971191
1183,9.15999984741211
1184,9.930000305175781
1185,9.65999984741211
1186,10.460000038146973
1187,10.569999694824219
1188,10.739999771118164
1189,10.4399995803833
1190,10.0
1191,9.470000267028809
1192,9.579999923706055
1193,9.569999694824219
1194,9.15999984741211
1195,9.079999923706055
1196,8.539999961853027
1197,8.609999656677246
1198,8.649999618530273
1199,8.1899995803833
1200,8.079999923706055
1201,9.319999694824219
1202,9.539999961853027
1203,9.539999961853027
1204,9.199999809265137
1205,9.329999923706055
1206,9.279999732971191
1207,9.109999656677246
1208,8.949999809265137
1209,8.619999885559082
1210,8.920000076293945
1211,9.210000038146973
1212,9.850000381469727
1213,10.350000381469727
1214,10.90999984741211
1215,10.539999961853027
1216,10.619999885559082
1217,10.65999984741211
1218,10.850000381469727
1219,10.640000343322754
1220,10.65999984741211
1221,10.029999732971191
1222,9.640000343322754
1223,9.489999771118164
1224,9.729999542236328
1225,9.720000267028809
1226,9.130000114440918
1227,9.229999542236328
1228,9.140000343322754
1229,9.210000038146973
1230,9.5
1231,9.609999656677246
1232,9.1899995803833
1233,9.100000381469727
1234,8.890000343322754
1235,8.75
1236,8.779999732971191
1237,8.640000343322754
1238,9.149999618530273
1239,8.869999885559082
1240,9.039999961853027
1241,9.5600004196167
1242,9.649999618530273
1243,9.970000267028809
1244,9.539999961853027
1245,9.489999771118164
1246,9.109999656677246
1247,8.789999961853027
1248,8.600000381469727
1249,8.779999732971191
1250,8.90999984741211
1251,9.119999885559082
1252,9.079999923706055
1253,9.210000038146973
1254,9.539999961853027
1255,8.960000038146973
1256,8.829999923706055
1257,8.989999771118164
1258,9.289999961853027
1259,9.239999771118164
1260,9.0600004196167
1261,9.25
1262,9.289999961853027
1263,9.119999885559082
1264,9.229999542236328
1265,9.229999542236328
1266,9.239999771118164
1267,9.069999694824219
1268,9.0
1269,9.550000190734863
1270,9.800000190734863
1271,9.779999732971191
1272,9.699999809265137
1273,10.119999885559082
1274,10.09000015258789
1275,10.84000015258789
1276,10.75
1277,10.8100004196167
1278,11.579999923706055
1279,11.729999542236328
1280,12.0
1281,11.880000114440918
1282,11.789999961853027
1283,11.65999984741211
1284,11.920000076293945
1285,12.069999694824219
1286,11.5600004196167
1287,11.569999694824219
1288,11.229999542236328
1289,10.989999771118164
1290,10.779999732971191
1291,10.819999694824219
1292,10.630000114440918
1293,10.710000038146973
1294,10.6899995803833
1295,10.699999809265137
1296,11.020000457763672
1297,11.079999923706055
1298,11.180000305175781
1299,11.100000381469727
1300,11.739999771118164
1301,11.699999809265137
1302,11.279999732971191
1303,11.15999984741211
1304,11.260000228881836
1305,11.109999656677246
1306,11.039999961853027
1307,11.149999618530273
1308,10.550000190734863
1309,10.970000267028809
1310,10.90999984741211
1311,10.930000305175781
1312,10.510000228881836
1313,10.529999732971191
1314,10.140000343322754
1315,10.130000114440918
1316,10.0600004196167
1317,10.180000305175781
1318,10.520000457763672
1319,10.319999694824219
1320,9.90999984741211
1321,9.869999885559082
1322,9.890000343322754
1323,10.140000343322754
1324,10.130000114440918
1325,10.010000228881836
1326,10.649999618530273
1327,10.619999885559082
1328,11.100000381469727
1329,11.239999771118164
1330,11.399999618530273
1331,11.470000267028809
1332,10.970000267028809
1333,10.880000114440918
1334,10.890000343322754
1335,10.789999961853027
1336,10.119999885559082
1337,10.029999732971191
1338,10.25
1339,9.829999923706055
1340,10.100000381469727
1341,10.130000114440918
1342,10.800000190734863
1343,11.050000190734863
1344,10.15999984741211
1345,9.920000076293945
1346,9.90999984741211
1347,9.520000457763672
1348,9.59000015258789
1349,9.239999771118164
1350,9.720000267028809
1351,9.880000114440918
1352,9.880000114440918
1353,9.850000381469727
1354,10.130000114440918
1355,9.970000267028809
1356,10.079999923706055
1357,10.100000381469727
1358,9.920000076293945
1359,9.720000267028809
1360,9.170000076293945
1361,8.489999771118164
1362,8.430000305175781
1363,8.569999694824219
1364,8.609999656677246
1365,7.949999809265137
1366,7.96999979019165
1367,8.359999656677246
1368,8.279999732971191
1369,8.300000190734863
1370,9.279999732971191
1371,8.930000305175781
1372,9.09000015258789
1373,9.180000305175781
1374,8.869999885559082
1375,8.920000076293945
1376,8.550000190734863
1377,8.489999771118164
1378,8.960000038146973
1379,9.170000076293945
1380,8.899999618530273
1381,8.729999542236328
1382,8.859999656677246
1383,9.020000457763672
1384,9.020000457763672
